step,call_number,seed_alpha,offspring_alpha,reward__validity,reward__quality,reward__diversity,reward__novelty,reward__tool_efficiency,hierarchical_reward,group_relative_advantage,operator,components
101,1,pair_difference__ret_6_1__ret_12_1,pair_product__ret_12_1__be_me,1.0,0.8357142857142856,0.0,0.75,1.0,0.705,0.9234111155648822,pair_product,ret_12_1|be_me
101,2,pair_difference__ret_6_1__ret_12_1,pair_product__ret_3_1__ret_12_1,1.0,0.22380952380952382,0.5770371811303461,0.75,0.5,0.5562407695594026,-0.36644845964723877,pair_product,ret_3_1|ret_12_1
101,3,pair_difference__ret_6_1__ret_12_1,pair_product__ret_12_1__turnover_126d,1.0,0.9023809523809523,0.2129181531095532,0.75,0.3333333333333333,0.7042502972885772,0.9169106031729656,pair_product,ret_12_1|turnover_126d
101,4,pair_difference__ret_6_1__ret_12_1,pair_product__ret_6_1__ret_12_1,1.0,0.0761904761904762,0.5092751816774079,0.5,0.25,0.42852170300214826,-1.4738732590906094,pair_product,ret_6_1|ret_12_1
102,1,pair_mean__ret_12_1__z_score,pair_product__ret_1_0__ret_12_1,1.0,0.5166666666666666,0.27077909439161163,0.75,1.0,0.6474891522116556,0.9115307395324254,pair_product,ret_1_0|ret_12_1
102,2,pair_mean__ret_12_1__z_score,pair_product__ret_12_1__ocf_at,1.0,0.45238095238095244,0.4465798921839643,0.75,0.5,0.6101493117701262,0.031159284370325575,pair_product,ret_12_1|ocf_at
102,3,pair_mean__ret_12_1__z_score,pair_product__ret_12_1__be_me,1.0,0.8357142857142856,0.0,0.75,0.3333333333333333,0.6383333333333333,0.6956615367239339,pair_product,ret_12_1|be_me
102,4,pair_mean__ret_12_1__z_score,pair_product__z_score__rvol_21d,1.0,0.2857142857142857,0.5091956170461122,0.75,0.25,0.5393391234092224,-1.6383515606266847,pair_product,z_score|rvol_21d
103,1,pair_product__ret_1_0__ret_6_1,pair_product__ret_1_0__gp_at,1.0,0.16666666666666666,0.22557052468449346,0.25,1.0,0.44094743827023203,-1.2521592325317228,pair_product,ret_1_0|gp_at
103,2,pair_product__ret_1_0__ret_6_1,identity__ret_6_1,1.0,0.3119047619047619,0.35359172923815696,0.5,0.5,0.5048850125142981,-0.5267415352206148,identity,ret_6_1
103,3,pair_product__ret_1_0__ret_6_1,pair_difference__ret_1_0__gp_at,1.0,0.6976190476190476,0.4342943791145716,0.75,0.3333333333333333,0.6768588758229143,1.4244254490446624,pair_difference,ret_1_0|gp_at
103,4,pair_product__ret_1_0__ret_6_1,pair_product__ret_6_1__ocf_at,1.0,0.7357142857142858,0.3127728257430217,0.25,0.25,0.5825545651486044,0.3544753187076758,pair_product,ret_6_1|ocf_at
104,1,pair_product__ret_1_0__ret_3_1,pair_difference__ret_3_1__be_me,1.0,0.10476190476190476,0.17428234472526583,0.75,1.0,0.48402313561171983,0.662468824735539,pair_difference,ret_3_1|be_me
104,2,pair_product__ret_1_0__ret_3_1,pair_product__ret_3_1__gp_at,1.0,0.3904761904761905,0.38178209391614704,0.25,0.5,0.5005230854498961,0.9895103244341641,pair_product,ret_3_1|gp_at
104,3,pair_product__ret_1_0__ret_3_1,pair_product__ret_3_1__niq_su,1.0,0.030952380952380953,0.8331215881055235,0.25,0.3333333333333333,0.44829098428777137,-0.045769471201847656,pair_product,ret_3_1|niq_su
104,4,pair_product__ret_1_0__ret_3_1,pair_product__ret_3_1__ret_6_1,1.0,0.011904761904761904,0.5144836987116835,0.25,0.25,0.36956340640900337,-1.6062096779678587,pair_product,ret_3_1|ret_6_1
105,1,pair_product__ret_1_0__z_score,pair_product__ret_12_1__z_score,1.0,0.8785714285714286,0.17458412089705344,0.25,1.0,0.6799168241794107,0.9441880001184079,pair_product,ret_12_1|z_score
105,2,pair_product__ret_1_0__z_score,pair_difference__ret_1_0__niq_su,1.0,0.9095238095238095,0.0,0.75,0.5,0.6808333333333333,0.9514280296645383,pair_difference,ret_1_0|niq_su
105,3,pair_product__ret_1_0__z_score,pair_product__ret_1_0__beta_60m,1.0,0.08809523809523809,0.4083275583673597,0.25,0.3333333333333333,0.3833321783401386,-1.3987036007070943,pair_product,ret_1_0|beta_60m
105,4,pair_product__ret_1_0__z_score,pair_product__ret_1_0__ret_12_1,1.0,0.5166666666666666,0.27077909439161163,0.25,0.25,0.4974891522116556,-0.49691242907585437,pair_product,ret_1_0|ret_12_1
106,1,pair_difference__ret_12_1__turnover_126d,identity__ret_12_1,1.0,0.9547619047619047,0.2691021719520643,0.5,1.0,0.7629871010570795,1.695855384491937,identity,ret_12_1
106,2,pair_difference__ret_12_1__turnover_126d,pair_product__ret_6_1__ret_12_1,1.0,0.0761904761904762,0.5092751816774079,0.75,0.5,0.49102170300214826,-0.8319602313016989,pair_product,ret_6_1|ret_12_1
106,3,pair_difference__ret_12_1__turnover_126d,pair_product__z_score__turnover_126d,1.0,0.35714285714285715,0.22392036417518602,0.75,0.3333333333333333,0.5156174061683705,-0.6033524635869111,pair_product,z_score|turnover_126d
106,4,pair_difference__ret_12_1__turnover_126d,pair_product__gp_at__turnover_126d,1.0,0.6142857142857143,0.0,0.75,0.25,0.5525,-0.26054268960332455,pair_product,gp_at|turnover_126d
107,1,pair_product__ret_1_0__ret_3_1,pair_difference__ret_3_1__ret_12_1,1.0,0.9547619047619047,0.4208412171591429,0.75,1.0,0.8308349100984952,1.6201821381132793,pair_difference,ret_3_1|ret_12_1
107,2,pair_product__ret_1_0__ret_3_1,pair_product__ret_1_0__ret_12_1,1.0,0.5166666666666666,0.27077909439161163,0.25,0.5,0.5224891522116556,-1.1146728914715884,pair_product,ret_1_0|ret_12_1
107,3,pair_product__ret_1_0__ret_3_1,pair_difference__ret_3_1__ret_6_1,1.0,0.43333333333333335,0.6382944905735917,0.75,0.3333333333333333,0.6251588981147184,-0.2040494637536755,pair_difference,ret_3_1|ret_6_1
107,4,pair_product__ret_1_0__ret_3_1,identity__ret_1_0,1.0,0.8119047619047619,0.15004771876810008,0.5,0.25,0.6141762104202867,-0.30145978288801323,identity,ret_1_0
108,1,identity__ret_12_1,pair_mean__ret_6_1__ret_12_1,1.0,0.638095238095238,0.05122192177864615,0.75,1.0,0.6460777176890625,1.5894855011112006,pair_mean,ret_6_1|ret_12_1
108,2,identity__ret_12_1,pair_product__ret_1_0__ret_12_1,1.0,0.5166666666666666,0.27077909439161163,0.75,0.5,0.5974891522116557,-0.13687390838044963,pair_product,ret_1_0|ret_12_1
108,3,identity__ret_12_1,pair_product__ret_12_1__ocf_at,1.0,0.45238095238095244,0.4465798921839643,0.75,0.3333333333333333,0.5934826451034596,-0.279225739052331,pair_product,ret_12_1|ocf_at
108,4,identity__ret_12_1,pair_difference__ret_12_1__ocf_at,1.0,0.5595238095238095,0.1749154108349691,0.75,0.25,0.5683164155003272,-1.173385853678412,pair_difference,ret_12_1|ocf_at
109,1,pair_product__ret_6_1__gp_at,pair_product__be_me__gp_at,1.0,0.8857142857142857,0.35602135883892316,0.25,1.0,0.7187042717677846,1.5573682347379967,pair_product,be_me|gp_at
109,2,pair_product__ret_6_1__gp_at,pair_product__ret_6_1__be_me,1.0,0.9595238095238096,0.0,0.25,0.5,0.6233333333333333,-0.026462038828497098,pair_product,ret_6_1|be_me
109,3,pair_product__ret_6_1__gp_at,pair_product__gp_at__ocf_at,1.0,0.9571428571428571,0.0,0.25,0.3333333333333333,0.6058333333333333,-0.31708547446202145,pair_product,gp_at|ocf_at
109,4,pair_product__ret_6_1__gp_at,pair_product__ret_12_1__gp_at,1.0,0.6690476190476191,0.27584707451637014,0.25,0.25,0.5518360815699407,-1.2138207214474837,pair_product,ret_12_1|gp_at
110,1,pair_product__gp_at__turnover_126d,pair_product__ret_1_0__turnover_126d,1.0,0.9547619047619047,0.0,0.25,1.0,0.6716666666666666,1.5420817051704199,pair_product,ret_1_0|turnover_126d
110,2,pair_product__gp_at__turnover_126d,pair_product__ret_3_1__gp_at,1.0,0.3904761904761905,0.38178209391614704,0.25,0.5,0.5005230854498961,-0.7941293701068174,pair_product,ret_3_1|gp_at
110,3,pair_product__gp_at__turnover_126d,pair_product__gp_at__rvol_21d,1.0,0.4285714285714286,0.33385539946264786,0.25,0.3333333333333333,0.4876044132258629,-0.9704768843582332,pair_product,gp_at|rvol_21d
110,4,pair_product__gp_at__turnover_126d,pair_product__ret_6_1__turnover_126d,1.0,0.8928571428571428,0.0,0.25,0.25,0.575,0.2225245492946262,pair_product,ret_6_1|turnover_126d
111,1,pair_difference__rvol_21d__beta_60m,pair_difference__gp_at__rvol_21d,1.0,0.49523809523809526,0.6864698678959567,0.25,1.0,0.6481273069125247,0.5087907073370634,pair_difference,gp_at|rvol_21d
111,2,pair_difference__rvol_21d__beta_60m,pair_difference__gp_at__beta_60m,1.0,0.3952380952380953,0.5304284477393756,0.25,0.5,0.5319190228812085,-1.5789198761375745,pair_difference,gp_at|beta_60m
111,3,pair_difference__rvol_21d__beta_60m,pair_mean__ret_12_1__rvol_21d,1.0,0.6976190476190476,0.13619592262566094,0.75,0.3333333333333333,0.6172391845251322,-0.04612205597713897,pair_mean,ret_12_1|rvol_21d
111,4,pair_difference__rvol_21d__beta_60m,pair_product__ret_12_1__beta_60m,1.0,0.8119047619047619,0.30136864762621784,0.75,0.25,0.6819403961919102,1.116251224777648,pair_product,ret_12_1|beta_60m
112,1,pair_difference__ret_6_1__z_score,pair_product__ret_6_1__ret_12_1,1.0,0.0761904761904762,0.5099142500495063,0.75,1.0,0.541149516676568,-1.4510822423751568,pair_product,ret_6_1|ret_12_1
112,2,pair_difference__ret_6_1__z_score,pair_product__ret_6_1__niq_su,1.0,0.3047619047619048,0.6768879583066114,0.75,0.5,0.604544258327989,-0.3375371265837067,pair_product,ret_6_1|niq_su
112,3,pair_difference__ret_6_1__z_score,pair_product__ret_6_1__z_score,1.0,0.9714285714285714,0.21730031928083682,0.5,0.3333333333333333,0.6917933971895007,1.1950166768604729,pair_product,ret_6_1|z_score
112,4,pair_difference__ret_6_1__z_score,pair_product__ret_6_1__ocf_at,1.0,0.7357142857142858,0.3127728257430217,0.75,0.25,0.6575545651486043,0.5936026920983886,pair_product,ret_6_1|ocf_at
113,1,pair_product__ret_6_1__be_me,pair_product__ret_1_0__ret_6_1,1.0,0.8238095238095238,0.0,0.25,1.0,0.6258333333333332,1.163597325762191,pair_product,ret_1_0|ret_6_1
113,2,pair_product__ret_6_1__be_me,pair_product__ret_12_1__be_me,1.0,0.8357142857142856,0.0,0.25,0.5,0.58,0.6890814936483306,pair_product,ret_12_1|be_me
113,3,pair_product__ret_6_1__be_me,pair_product__ret_3_1__ret_6_1,1.0,0.011904761904761904,0.5144836987116835,0.25,0.3333333333333333,0.37789673974233673,-1.4033082528408904,pair_product,ret_3_1|ret_6_1
113,4,pair_product__ret_6_1__be_me,pair_difference__ret_6_1__rvol_21d,1.0,0.26666666666666666,0.19601972092398556,0.75,0.25,0.47003727751813046,-0.4493705665696306,pair_difference,ret_6_1|rvol_21d
114,1,pair_product__ret_12_1__be_me,pair_product__ret_1_0__ret_12_1,1.0,0.5166666666666666,0.27077909439161163,0.25,1.0,0.5724891522116556,-0.588268770397542,pair_product,ret_1_0|ret_12_1
114,2,pair_product__ret_12_1__be_me,pair_difference__ret_12_1__ocf_at,1.0,0.5595238095238095,0.1749154108349691,0.75,0.5,0.5933164155003272,0.4258224789262263,pair_difference,ret_12_1|ocf_at
114,3,pair_product__ret_12_1__be_me,pair_product__ret_12_1__z_score,1.0,0.8785714285714286,0.17458412089705344,0.25,0.3333333333333333,0.613250157512744,1.3964076710798525,pair_product,ret_12_1|z_score
114,4,pair_product__ret_12_1__be_me,pair_difference__be_me__ocf_at,1.0,0.5404761904761906,0.16280670827142163,0.75,0.25,0.559228008320951,-1.2339613796085478,pair_difference,be_me|ocf_at
115,1,pair_product__ret_6_1__be_me,pair_difference__ret_6_1__ocf_at,1.0,0.7523809523809524,0.1751414983472518,0.75,1.0,0.7108616330027837,1.6982629134882905,pair_difference,ret_6_1|ocf_at
115,2,pair_product__ret_6_1__be_me,pair_difference__ret_6_1__turnover_126d,1.0,0.4785714285714286,0.2042844626254663,0.75,0.5,0.5708568925250933,-0.32859699411015214,pair_difference,ret_6_1|turnover_126d
115,3,pair_product__ret_6_1__be_me,pair_product__ret_1_0__ret_6_1,1.0,0.8238095238095238,0.0,0.25,0.3333333333333333,0.5591666666666666,-0.4978373357040954,pair_product,ret_1_0|ret_6_1
115,4,pair_product__ret_6_1__be_me,pair_product__ret_6_1__gp_at,1.0,0.7738095238095238,0.0,0.25,0.25,0.5333333333333333,-0.8718285836740398,pair_product,ret_6_1|gp_at
116,1,pair_difference__rvol_21d__beta_60m,pair_product__gp_at__beta_60m,1.0,0.3761904761904762,0.4247736114166495,0.75,1.0,0.6291213889499966,0.4732469359629998,pair_product,gp_at|beta_60m
116,2,pair_difference__rvol_21d__beta_60m,pair_product__rvol_21d__niq_su,1.0,0.48571428571428577,0.5114427830398356,0.75,0.5,0.6347885566079672,0.5462188785023149,pair_product,rvol_21d|niq_su
116,3,pair_difference__rvol_21d__beta_60m,pair_product__ret_1_0__beta_60m,1.0,0.08809523809523809,0.4083275583673597,0.75,0.3333333333333333,0.4583321783401386,-1.7258798968966527,pair_product,ret_1_0|beta_60m
116,4,pair_difference__rvol_21d__beta_60m,pair_product__ret_3_1__beta_60m,1.0,0.5214285714285715,0.6361484094132481,0.75,0.25,0.6472296818826496,0.706414082431335,pair_product,ret_3_1|beta_60m
117,1,pair_product__ret_12_1__rvol_21d,pair_product__gp_at__rvol_21d,1.0,0.4285714285714286,0.33385539946264786,0.25,1.0,0.5542710798925296,-0.5717498475542442,pair_product,gp_at|rvol_21d
117,2,pair_product__ret_12_1__rvol_21d,pair_product__ret_12_1__z_score,1.0,0.8785714285714286,0.17458412089705344,0.25,0.5,0.6299168241794106,0.5415421939576651,pair_product,ret_12_1|z_score
117,3,pair_product__ret_12_1__rvol_21d,pair_product__ret_1_0__ret_12_1,1.0,0.5166666666666666,0.27077909439161163,0.25,0.3333333333333333,0.505822485544989,-1.2847765355461278,pair_product,ret_1_0|ret_12_1
117,4,pair_product__ret_12_1__rvol_21d,pair_difference__ret_12_1__rvol_21d,1.0,0.9333333333333333,0.2790191951643278,0.5,0.25,0.6824705056995323,1.3149841891427085,pair_difference,ret_12_1|rvol_21d
118,1,pair_product__ret_6_1__gp_at,pair_product__gp_at__ocf_at,1.0,0.9571428571428571,0.0,0.25,1.0,0.6725,1.2101797275308384,pair_product,gp_at|ocf_at
118,2,pair_product__ret_6_1__gp_at,pair_product__ret_12_1__gp_at,1.0,0.6690476190476191,0.27584707451637014,0.25,0.5,0.5768360815699407,0.2657843406960461,pair_product,ret_12_1|gp_at
118,3,pair_product__ret_6_1__gp_at,pair_product__ret_1_0__ret_6_1,1.0,0.8238095238095238,0.0,0.25,0.3333333333333333,0.5591666666666666,0.09135165806532211,pair_product,ret_1_0|ret_6_1
118,4,pair_product__ret_6_1__gp_at,pair_product__ret_6_1__ret_12_1,1.0,0.0761904761904762,0.5099142500495063,0.25,0.25,0.39114951667656794,-1.5673157262922077,pair_product,ret_6_1|ret_12_1
119,1,pair_difference__ret_1_0__niq_su,pair_product__ret_12_1__niq_su,1.0,0.6404761904761904,0.608795109105134,0.75,1.0,0.7584256884876934,1.6858811046719049,pair_product,ret_12_1|niq_su
119,2,pair_difference__ret_1_0__niq_su,pair_difference__ret_1_0__gp_at,1.0,0.6976190476190476,0.4342943791145716,0.25,0.5,0.618525542489581,-0.40441396862198553,pair_difference,ret_1_0|gp_at
119,3,pair_difference__ret_1_0__niq_su,pair_difference__ret_1_0__ret_3_1,1.0,0.6452380952380952,0.4317408655322509,0.25,0.3333333333333333,0.5830148397731169,-0.9349913058209799,pair_difference,ret_1_0|ret_3_1
119,4,pair_difference__ret_1_0__niq_su,pair_product__ret_1_0__rvol_21d,1.0,0.6023809523809525,0.3703495860012409,0.75,0.25,0.6224032505335815,-0.34647583022893774,pair_product,ret_1_0|rvol_21d
120,1,pair_product__gp_at__turnover_126d,pair_product__ret_12_1__turnover_126d,1.0,0.9023809523809523,0.2129181531095532,0.25,1.0,0.6959169639552439,1.5617862553216715,pair_product,ret_12_1|turnover_126d
120,2,pair_product__gp_at__turnover_126d,pair_product__rvol_21d__turnover_126d,1.0,0.06190476190476191,0.41895350475613435,0.25,0.5,0.39295736761789357,-1.183011756675224,pair_product,rvol_21d|turnover_126d
120,3,pair_product__gp_at__turnover_126d,pair_product__ocf_at__turnover_126d,1.0,0.5380952380952381,0.3341071005053884,0.25,0.3333333333333333,0.5259880867677443,0.022239563538563566,pair_product,ocf_at|turnover_126d
120,4,pair_product__gp_at__turnover_126d,pair_product__gp_at__rvol_21d,1.0,0.4285714285714286,0.33385539946264786,0.25,0.25,0.4792710798925296,-0.40101406218501295,pair_product,gp_at|rvol_21d
121,1,pair_product__ret_1_0__turnover_126d,pair_product__ret_3_1__turnover_126d,1.0,0.6666666666666666,0.3152220003159185,0.25,1.0,0.633877733396517,0.5419103738249679,pair_product,ret_3_1|turnover_126d
121,2,pair_product__ret_1_0__turnover_126d,pair_product__z_score__turnover_126d,1.0,0.35714285714285715,0.22392036417518602,0.25,0.5,0.45728407283503725,-1.1396461909191025,pair_product,z_score|turnover_126d
121,3,pair_product__ret_1_0__turnover_126d,pair_difference__ret_1_0__ocf_at,1.0,0.8976190476190475,0.29609330429805125,0.75,0.3333333333333333,0.7192186608596102,1.3545420184753798,pair_difference,ret_1_0|ocf_at
121,4,pair_product__ret_1_0__turnover_126d,pair_product__ret_1_0__ret_12_1,1.0,0.5166666666666666,0.27077909439161163,0.25,0.25,0.4974891522116556,-0.7568062013812437,pair_product,ret_1_0|ret_12_1
122,1,pair_difference__ret_6_1__ret_12_1,pair_difference__ret_3_1__ret_6_1,1.0,0.43333333333333335,0.3349081348404638,0.25,1.0,0.5561482936347595,-1.4309347288746082,pair_difference,ret_3_1|ret_6_1
122,2,pair_difference__ret_6_1__ret_12_1,pair_product__ret_6_1__beta_60m,1.0,0.9142857142857144,0.4816896242027683,0.75,0.5,0.7788379248405537,1.3122818312735751,pair_product,ret_6_1|beta_60m
122,3,pair_difference__ret_6_1__ret_12_1,pair_product__ret_12_1__turnover_126d,1.0,0.9023809523809523,0.2129181531095532,0.75,0.3333333333333333,0.7042502972885772,0.3934693388604892,pair_product,ret_12_1|turnover_126d
122,4,pair_difference__ret_6_1__ret_12_1,pair_product__ret_6_1__turnover_126d,1.0,0.8928571428571428,0.0,0.75,0.25,0.6499999999999999,-0.2748164412594576,pair_product,ret_6_1|turnover_126d
123,1,pair_product__ret_12_1__niq_su,pair_product__ret_12_1__ocf_at,1.0,0.45238095238095244,0.4465798921839643,0.25,1.0,0.5851493117701262,-0.16681724298569567,pair_product,ret_12_1|ocf_at
123,2,pair_product__ret_12_1__niq_su,pair_product__ret_12_1__z_score,1.0,0.8785714285714286,0.17458412089705344,0.25,0.5,0.6299168241794106,0.7479356297997838,pair_product,ret_12_1|z_score
123,3,pair_product__ret_12_1__niq_su,pair_product__ret_12_1__turnover_126d,1.0,0.9023809523809523,0.27377083629952537,0.25,0.3333333333333333,0.6414208339265717,0.9830017614302126,pair_product,ret_12_1|turnover_126d
123,4,pair_product__ret_12_1__niq_su,pair_difference__ocf_at__niq_su,1.0,0.2571428571428571,0.4463303046812763,0.75,0.25,0.5167660609362552,-1.564120148244294,pair_difference,ocf_at|niq_su
124,1,pair_product__ret_6_1__beta_60m,pair_product__ret_12_1__beta_60m,1.0,0.8119047619047619,0.30136864762621784,0.25,1.0,0.6819403961919102,0.9471513222346817,pair_product,ret_12_1|beta_60m
124,2,pair_product__ret_6_1__beta_60m,pair_difference__rvol_21d__beta_60m,1.0,0.9452380952380952,0.0,0.75,0.5,0.6933333333333334,1.0330980592777033,pair_difference,rvol_21d|beta_60m
124,3,pair_product__ret_6_1__beta_60m,pair_product__ret_6_1__ret_12_1,1.0,0.0761904761904762,0.5099142500495063,0.25,0.3333333333333333,0.39948285000990125,-1.183669215627924,pair_product,ret_6_1|ret_12_1
124,4,pair_product__ret_6_1__beta_60m,identity__ret_6_1,1.0,0.3119047619047619,0.20813988355938295,0.5,0.25,0.45079464337854325,-0.7965801658844592,identity,ret_6_1
125,1,pair_difference__ret_1_0__niq_su,pair_product__ret_3_1__niq_su,1.0,0.030952380952380953,0.5792507571853707,0.75,1.0,0.5391834847704075,-1.7187272673300396,pair_product,ret_3_1|niq_su
125,2,pair_difference__ret_1_0__niq_su,pair_product__beta_60m__niq_su,1.0,0.46190476190476193,0.5366307777545876,0.75,0.5,0.6314928222175842,0.4421616394861014,pair_product,beta_60m|niq_su
125,3,pair_difference__ret_1_0__niq_su,pair_product__ret_1_0__ret_6_1,1.0,0.8238095238095238,0.0,0.75,0.3333333333333333,0.6341666666666667,0.5047542326989015,pair_product,ret_1_0|ret_6_1
125,4,pair_difference__ret_1_0__niq_su,pair_product__turnover_126d__niq_su,1.0,0.5285714285714286,0.6153743724357261,0.75,0.25,0.6455748744871452,0.7718113951450315,pair_product,turnover_126d|niq_su
126,1,pair_difference__rvol_21d__beta_60m,pair_product__ocf_at__rvol_21d,1.0,0.6452380952380952,0.5126507949246351,0.75,1.0,0.7408634923182603,1.5206059326690096,pair_product,ocf_at|rvol_21d
126,2,pair_difference__rvol_21d__beta_60m,pair_difference__ret_3_1__rvol_21d,1.0,0.4023809523809524,0.32418430054740277,0.25,0.5,0.49317019344281393,-0.9289488332107517,pair_difference,ret_3_1|rvol_21d
126,3,pair_difference__rvol_21d__beta_60m,pair_product__beta_60m__niq_su,1.0,0.46190476190476193,0.5366307777545876,0.75,0.3333333333333333,0.6148261555509175,0.2741638191401893,pair_product,beta_60m|niq_su
126,4,pair_difference__rvol_21d__beta_60m,pair_difference__ret_6_1__beta_60m,1.0,0.55,0.22276770906293597,0.25,0.25,0.4995535418125872,-0.8658209185984482,pair_difference,ret_6_1|beta_60m
127,1,pair_product__ret_6_1__gp_at,pair_product__ret_3_1__ret_6_1,1.0,0.011904761904761904,0.5144836987116835,0.25,1.0,0.4445634064090034,-1.513492340480222,pair_product,ret_3_1|ret_6_1
127,2,pair_product__ret_6_1__gp_at,pair_difference__ret_6_1__ocf_at,1.0,0.7523809523809524,0.1751414983472518,0.75,0.5,0.6608616330027837,1.2791785387697072,pair_difference,ret_6_1|ocf_at
127,3,pair_product__ret_6_1__gp_at,pair_product__ret_1_0__ret_6_1,1.0,0.8238095238095238,0.0,0.25,0.3333333333333333,0.5591666666666666,-0.03382608232940325,pair_product,ret_1_0|ret_6_1
127,4,pair_product__ret_6_1__gp_at,pair_product__ret_6_1__ocf_at,1.0,0.7357142857142858,0.3127728257430217,0.25,0.25,0.5825545651486044,0.268139884039918,pair_product,ret_6_1|ocf_at
128,1,pair_mean__ret_12_1__z_score,pair_mean__ret_6_1__ret_12_1,1.0,0.638095238095238,0.05122192177864615,0.25,1.0,0.5710777176890626,-1.6120044569575371,pair_mean,ret_6_1|ret_12_1
128,2,pair_mean__ret_12_1__z_score,pair_product__ret_12_1__turnover_126d,1.0,0.9023809523809523,0.27377083629952537,0.75,0.5,0.7330875005932384,1.1338258446572187,pair_product,ret_12_1|turnover_126d
128,3,pair_mean__ret_12_1__z_score,pair_difference__ret_12_1__gp_at,1.0,0.8166666666666667,0.23492625039472614,0.75,0.3333333333333333,0.6786519167456119,0.21122183312470927,pair_difference,ret_12_1|gp_at
128,4,pair_mean__ret_12_1__z_score,pair_product__ret_12_1__beta_60m,1.0,0.8119047619047619,0.30136864762621784,0.75,0.25,0.6819403961919102,0.2669567791756148,pair_product,ret_12_1|beta_60m
129,1,pair_mean__ret_12_1__z_score,pair_product__ret_3_1__ret_12_1,1.0,0.22380952380952382,0.5770371811303461,0.75,1.0,0.6062407695594025,0.28499877606550617,pair_product,ret_3_1|ret_12_1
129,2,pair_mean__ret_12_1__z_score,pair_mean__ret_1_0__ret_12_1,1.0,0.35714285714285715,0.16981465548906416,0.25,0.5,0.4464629310978129,-1.705466812878697,pair_mean,ret_1_0|ret_12_1
129,3,pair_mean__ret_12_1__z_score,pair_product__ret_12_1__be_me,1.0,0.8357142857142856,0.0,0.75,0.3333333333333333,0.6383333333333333,0.6847985509783641,pair_product,ret_12_1|be_me
129,4,pair_mean__ret_12_1__z_score,pair_product__ret_12_1__z_score,1.0,0.8785714285714286,0.17458412089705344,0.5,0.25,0.6424168241794107,0.7356694858348253,pair_product,ret_12_1|z_score
130,1,pair_product__ret_6_1__beta_60m,pair_product__ret_6_1__turnover_126d,1.0,0.8928571428571428,0.4423139234302257,0.25,1.0,0.7384627846860451,0.8572161684168984,pair_product,ret_6_1|turnover_126d
130,2,pair_product__ret_6_1__beta_60m,pair_difference__ret_6_1__ret_12_1,1.0,1.0,0.0,0.75,0.5,0.7125,0.6752136769706658,pair_difference,ret_6_1|ret_12_1
130,3,pair_product__ret_6_1__beta_60m,pair_product__ret_3_1__ret_6_1,1.0,0.011904761904761904,0.5144836987116835,0.25,0.3333333333333333,0.37789673974233673,-1.6703986196047382,pair_product,ret_3_1|ret_6_1
130,4,pair_product__ret_6_1__beta_60m,pair_difference__ret_6_1__ocf_at,1.0,0.7523809523809524,0.1751414983472518,0.75,0.25,0.6358616330027836,0.1379687742171748,pair_difference,ret_6_1|ocf_at
131,1,identity__ret_12_1,pair_difference__ret_3_1__ret_12_1,1.0,0.9547619047619047,0.0,0.75,1.0,0.7466666666666666,1.2503408097308712,pair_difference,ret_3_1|ret_12_1
131,2,identity__ret_12_1,pair_mean__ret_12_1__ocf_at,1.0,0.9547619047619047,0.118071210956877,0.75,0.5,0.720280908858042,0.6251144593397515,pair_mean,ret_12_1|ocf_at
131,3,identity__ret_12_1,pair_product__ret_12_1__be_me,1.0,0.8357142857142856,0.0,0.75,0.3333333333333333,0.6383333333333333,-1.3166824729419118,pair_product,ret_12_1|be_me
131,4,identity__ret_12_1,pair_difference__ret_12_1__gp_at,1.0,0.8166666666666667,0.23492625039472614,0.75,0.25,0.6703185834122786,-0.5587727961287057,pair_difference,ret_12_1|gp_at
132,1,pair_product__ret_1_0__turnover_126d,pair_product__ret_12_1__turnover_126d,1.0,0.9023809523809523,0.27377083629952537,0.25,1.0,0.7080875005932384,0.6354641043533025,pair_product,ret_12_1|turnover_126d
132,2,pair_product__ret_1_0__turnover_126d,pair_product__turnover_126d__niq_su,1.0,0.5285714285714286,0.6153743724357261,0.25,0.5,0.5955748744871452,-0.6655714238135964,pair_product,turnover_126d|niq_su
132,3,pair_product__ret_1_0__turnover_126d,pair_difference__rvol_21d__turnover_126d,1.0,0.7761904761904762,0.7275640082740821,0.75,0.3333333333333333,0.7630128016548164,1.2705907612406229,pair_difference,rvol_21d|turnover_126d
132,4,pair_product__ret_1_0__turnover_126d,pair_difference__ret_6_1__turnover_126d,1.0,0.4785714285714286,0.2042844626254663,0.75,0.25,0.5458568925250933,-1.240483441780329,pair_difference,ret_6_1|turnover_126d
133,1,pair_product__ret_6_1__be_me,pair_product__ret_12_1__be_me,1.0,0.8357142857142856,0.0,0.25,1.0,0.6299999999999999,0.12907606624342619,pair_product,ret_12_1|be_me
133,2,pair_product__ret_6_1__be_me,pair_product__be_me__ocf_at,1.0,0.7404761904761905,0.5913559034708995,0.25,0.5,0.6649378473608466,0.8834032671570504,pair_product,be_me|ocf_at
133,3,pair_product__ret_6_1__be_me,pair_product__ret_6_1__z_score,1.0,0.9714285714285714,0.21730031928083682,0.25,0.3333333333333333,0.6542933971895006,0.6535837759878795,pair_product,ret_6_1|z_score
133,4,pair_product__ret_6_1__be_me,pair_difference__ret_1_0__ret_6_1,1.0,0.4023809523809524,0.34260990168632044,0.75,0.25,0.5468553136705975,-1.666063109388356,pair_difference,ret_1_0|ret_6_1
