lineage_id,paper_table,mapping,v1_row_index,v1_metric,v1_value,v3_row_index,v3_metric,v3_value,same_numeric_display_value,AR_to_AER_semantic_relabel,current_v3_AR_header_conflicts_with_AER_definition,status,native_reproduction_credit
same_table_cell_ordinal/v1/csi1000_mlp/row6/alpha50_IR->v3/csi1000_mlp/row6/alpha50_IR,csi1000_mlp,same_table_cell_ordinal,6,alpha50_IR,0.9539,6,alpha50_IR,0.9539,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row6/alpha100_IC->v3/csi1000_mlp/row6/alpha100_IC,csi1000_mlp,same_table_cell_ordinal,6,alpha100_IC,0.0635,6,alpha100_IC,0.0635,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row6/alpha100_RankIC->v3/csi1000_mlp/row6/alpha100_RankIC,csi1000_mlp,same_table_cell_ordinal,6,alpha100_RankIC,0.0572,6,alpha100_RankIC,0.0572,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row6/alpha100_AR->v3/csi1000_mlp/row6/alpha100_AR,csi1000_mlp,same_table_cell_ordinal,6,alpha100_AR,0.1041,6,alpha100_AR,0.1041,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row6/alpha100_IR->v3/csi1000_mlp/row6/alpha100_IR,csi1000_mlp,same_table_cell_ordinal,6,alpha100_IR,1.0323,6,alpha100_IR,1.0323,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row7/alpha10_IC->v3/csi1000_mlp/row7/alpha10_IC,csi1000_mlp,same_table_cell_ordinal,7,alpha10_IC,0.0609,7,alpha10_IC,0.0609,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row7/alpha10_RankIC->v3/csi1000_mlp/row7/alpha10_RankIC,csi1000_mlp,same_table_cell_ordinal,7,alpha10_RankIC,0.0581,7,alpha10_RankIC,0.0581,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row7/alpha10_AR->v3/csi1000_mlp/row7/alpha10_AR,csi1000_mlp,same_table_cell_ordinal,7,alpha10_AR,0.1286,7,alpha10_AR,0.1286,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row7/alpha10_IR->v3/csi1000_mlp/row7/alpha10_IR,csi1000_mlp,same_table_cell_ordinal,7,alpha10_IR,1.3039,7,alpha10_IR,1.3039,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row7/alpha50_IC->v3/csi1000_mlp/row7/alpha50_IC,csi1000_mlp,same_table_cell_ordinal,7,alpha50_IC,0.0681,7,alpha50_IC,0.0681,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row7/alpha50_RankIC->v3/csi1000_mlp/row7/alpha50_RankIC,csi1000_mlp,same_table_cell_ordinal,7,alpha50_RankIC,0.0622,7,alpha50_RankIC,0.0622,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row7/alpha50_AR->v3/csi1000_mlp/row7/alpha50_AR,csi1000_mlp,same_table_cell_ordinal,7,alpha50_AR,0.1168,7,alpha50_AR,0.1168,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row7/alpha50_IR->v3/csi1000_mlp/row7/alpha50_IR,csi1000_mlp,same_table_cell_ordinal,7,alpha50_IR,1.1843,7,alpha50_IR,1.1843,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row7/alpha100_IC->v3/csi1000_mlp/row7/alpha100_IC,csi1000_mlp,same_table_cell_ordinal,7,alpha100_IC,0.0662,7,alpha100_IC,0.0662,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row7/alpha100_RankIC->v3/csi1000_mlp/row7/alpha100_RankIC,csi1000_mlp,same_table_cell_ordinal,7,alpha100_RankIC,0.0618,7,alpha100_RankIC,0.0618,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row7/alpha100_AR->v3/csi1000_mlp/row7/alpha100_AR,csi1000_mlp,same_table_cell_ordinal,7,alpha100_AR,0.1204,7,alpha100_AR,0.1204,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row7/alpha100_IR->v3/csi1000_mlp/row7/alpha100_IR,csi1000_mlp,same_table_cell_ordinal,7,alpha100_IR,1.2868,7,alpha100_IR,1.2868,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row8/alpha10_IC->v3/csi1000_mlp/row8/alpha10_IC,csi1000_mlp,same_table_cell_ordinal,8,alpha10_IC,0.0555,8,alpha10_IC,0.0555,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row8/alpha10_RankIC->v3/csi1000_mlp/row8/alpha10_RankIC,csi1000_mlp,same_table_cell_ordinal,8,alpha10_RankIC,0.0517,8,alpha10_RankIC,0.0517,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row8/alpha10_AR->v3/csi1000_mlp/row8/alpha10_AR,csi1000_mlp,same_table_cell_ordinal,8,alpha10_AR,0.1590,8,alpha10_AR,0.1590,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row8/alpha10_IR->v3/csi1000_mlp/row8/alpha10_IR,csi1000_mlp,same_table_cell_ordinal,8,alpha10_IR,1.4989,8,alpha10_IR,1.4989,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row8/alpha50_IC->v3/csi1000_mlp/row8/alpha50_IC,csi1000_mlp,same_table_cell_ordinal,8,alpha50_IC,0.0653,8,alpha50_IC,0.0653,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row8/alpha50_RankIC->v3/csi1000_mlp/row8/alpha50_RankIC,csi1000_mlp,same_table_cell_ordinal,8,alpha50_RankIC,0.0606,8,alpha50_RankIC,0.0606,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row8/alpha50_AR->v3/csi1000_mlp/row8/alpha50_AR,csi1000_mlp,same_table_cell_ordinal,8,alpha50_AR,0.1105,8,alpha50_AR,0.1105,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row8/alpha50_IR->v3/csi1000_mlp/row8/alpha50_IR,csi1000_mlp,same_table_cell_ordinal,8,alpha50_IR,1.2125,8,alpha50_IR,1.2125,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row8/alpha100_IC->v3/csi1000_mlp/row8/alpha100_IC,csi1000_mlp,same_table_cell_ordinal,8,alpha100_IC,0.0655,8,alpha100_IC,0.0655,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row8/alpha100_RankIC->v3/csi1000_mlp/row8/alpha100_RankIC,csi1000_mlp,same_table_cell_ordinal,8,alpha100_RankIC,0.0638,8,alpha100_RankIC,0.0638,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row8/alpha100_AR->v3/csi1000_mlp/row8/alpha100_AR,csi1000_mlp,same_table_cell_ordinal,8,alpha100_AR,0.0977,8,alpha100_AR,0.0977,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row8/alpha100_IR->v3/csi1000_mlp/row8/alpha100_IR,csi1000_mlp,same_table_cell_ordinal,8,alpha100_IR,1.0269,8,alpha100_IR,1.0269,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row9/alpha10_IC->v3/csi1000_mlp/row9/alpha10_IC,csi1000_mlp,same_table_cell_ordinal,9,alpha10_IC,0.0312,9,alpha10_IC,0.0312,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row9/alpha10_RankIC->v3/csi1000_mlp/row9/alpha10_RankIC,csi1000_mlp,same_table_cell_ordinal,9,alpha10_RankIC,0.0318,9,alpha10_RankIC,0.0318,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row9/alpha10_AR->v3/csi1000_mlp/row9/alpha10_AR,csi1000_mlp,same_table_cell_ordinal,9,alpha10_AR,0.1171,9,alpha10_AR,0.1171,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row9/alpha10_IR->v3/csi1000_mlp/row9/alpha10_IR,csi1000_mlp,same_table_cell_ordinal,9,alpha10_IR,1.0981,9,alpha10_IR,1.0981,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row9/alpha50_IC->v3/csi1000_mlp/row9/alpha50_IC,csi1000_mlp,same_table_cell_ordinal,9,alpha50_IC,0.0338,9,alpha50_IC,0.0338,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row9/alpha50_RankIC->v3/csi1000_mlp/row9/alpha50_RankIC,csi1000_mlp,same_table_cell_ordinal,9,alpha50_RankIC,0.0326,9,alpha50_RankIC,0.0326,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row9/alpha50_AR->v3/csi1000_mlp/row9/alpha50_AR,csi1000_mlp,same_table_cell_ordinal,9,alpha50_AR,0.1336,9,alpha50_AR,0.1336,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row9/alpha50_IR->v3/csi1000_mlp/row9/alpha50_IR,csi1000_mlp,same_table_cell_ordinal,9,alpha50_IR,1.3199,9,alpha50_IR,1.3199,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row9/alpha100_IC->v3/csi1000_mlp/row9/alpha100_IC,csi1000_mlp,same_table_cell_ordinal,9,alpha100_IC,0.0542,9,alpha100_IC,0.0542,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row9/alpha100_RankIC->v3/csi1000_mlp/row9/alpha100_RankIC,csi1000_mlp,same_table_cell_ordinal,9,alpha100_RankIC,0.0522,9,alpha100_RankIC,0.0522,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row9/alpha100_AR->v3/csi1000_mlp/row9/alpha100_AR,csi1000_mlp,same_table_cell_ordinal,9,alpha100_AR,0.1056,9,alpha100_AR,0.1056,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row9/alpha100_IR->v3/csi1000_mlp/row9/alpha100_IR,csi1000_mlp,same_table_cell_ordinal,9,alpha100_IR,0.9626,9,alpha100_IR,0.9626,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row10/alpha10_IC->v3/csi1000_mlp/row10/alpha10_IC,csi1000_mlp,same_table_cell_ordinal,10,alpha10_IC,0.0505,10,alpha10_IC,0.0505,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row10/alpha10_RankIC->v3/csi1000_mlp/row10/alpha10_RankIC,csi1000_mlp,same_table_cell_ordinal,10,alpha10_RankIC,0.0505,10,alpha10_RankIC,0.0505,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row10/alpha10_AR->v3/csi1000_mlp/row10/alpha10_AR,csi1000_mlp,same_table_cell_ordinal,10,alpha10_AR,0.1436,10,alpha10_AR,0.1436,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row10/alpha10_IR->v3/csi1000_mlp/row10/alpha10_IR,csi1000_mlp,same_table_cell_ordinal,10,alpha10_IR,1.3123,10,alpha10_IR,1.3123,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row10/alpha50_IC->v3/csi1000_mlp/row10/alpha50_IC,csi1000_mlp,same_table_cell_ordinal,10,alpha50_IC,0.0664,10,alpha50_IC,0.0664,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row10/alpha50_RankIC->v3/csi1000_mlp/row10/alpha50_RankIC,csi1000_mlp,same_table_cell_ordinal,10,alpha50_RankIC,0.0611,10,alpha50_RankIC,0.0611,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row10/alpha50_AR->v3/csi1000_mlp/row10/alpha50_AR,csi1000_mlp,same_table_cell_ordinal,10,alpha50_AR,0.0766,10,alpha50_AR,0.0766,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row10/alpha50_IR->v3/csi1000_mlp/row10/alpha50_IR,csi1000_mlp,same_table_cell_ordinal,10,alpha50_IR,1.0838,10,alpha50_IR,1.0838,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row10/alpha100_IC->v3/csi1000_mlp/row10/alpha100_IC,csi1000_mlp,same_table_cell_ordinal,10,alpha100_IC,0.0640,10,alpha100_IC,0.0640,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row10/alpha100_RankIC->v3/csi1000_mlp/row10/alpha100_RankIC,csi1000_mlp,same_table_cell_ordinal,10,alpha100_RankIC,0.0622,10,alpha100_RankIC,0.0622,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row10/alpha100_AR->v3/csi1000_mlp/row10/alpha100_AR,csi1000_mlp,same_table_cell_ordinal,10,alpha100_AR,0.0569,10,alpha100_AR,0.0569,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row10/alpha100_IR->v3/csi1000_mlp/row10/alpha100_IR,csi1000_mlp,same_table_cell_ordinal,10,alpha100_IR,0.8894,10,alpha100_IR,0.8894,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row11/alpha10_IC->v3/csi1000_mlp/row11/alpha10_IC,csi1000_mlp,same_table_cell_ordinal,11,alpha10_IC,0.0541,11,alpha10_IC,0.0541,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row11/alpha10_RankIC->v3/csi1000_mlp/row11/alpha10_RankIC,csi1000_mlp,same_table_cell_ordinal,11,alpha10_RankIC,0.0517,11,alpha10_RankIC,0.0517,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row11/alpha10_AR->v3/csi1000_mlp/row11/alpha10_AR,csi1000_mlp,same_table_cell_ordinal,11,alpha10_AR,0.1071,11,alpha10_AR,0.1071,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row11/alpha10_IR->v3/csi1000_mlp/row11/alpha10_IR,csi1000_mlp,same_table_cell_ordinal,11,alpha10_IR,0.9857,11,alpha10_IR,0.9857,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row11/alpha50_IC->v3/csi1000_mlp/row11/alpha50_IC,csi1000_mlp,same_table_cell_ordinal,11,alpha50_IC,0.0642,11,alpha50_IC,0.0642,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row11/alpha50_RankIC->v3/csi1000_mlp/row11/alpha50_RankIC,csi1000_mlp,same_table_cell_ordinal,11,alpha50_RankIC,0.0606,11,alpha50_RankIC,0.0606,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row11/alpha50_AR->v3/csi1000_mlp/row11/alpha50_AR,csi1000_mlp,same_table_cell_ordinal,11,alpha50_AR,0.1134,11,alpha50_AR,0.1134,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row11/alpha50_IR->v3/csi1000_mlp/row11/alpha50_IR,csi1000_mlp,same_table_cell_ordinal,11,alpha50_IR,1.0138,11,alpha50_IR,1.0138,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row11/alpha100_IC->v3/csi1000_mlp/row11/alpha100_IC,csi1000_mlp,same_table_cell_ordinal,11,alpha100_IC,0.0717,11,alpha100_IC,0.0717,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row11/alpha100_RankIC->v3/csi1000_mlp/row11/alpha100_RankIC,csi1000_mlp,same_table_cell_ordinal,11,alpha100_RankIC,0.0650,11,alpha100_RankIC,0.0650,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row11/alpha100_AR->v3/csi1000_mlp/row11/alpha100_AR,csi1000_mlp,same_table_cell_ordinal,11,alpha100_AR,0.0667,11,alpha100_AR,0.0667,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row11/alpha100_IR->v3/csi1000_mlp/row11/alpha100_IR,csi1000_mlp,same_table_cell_ordinal,11,alpha100_IR,0.6850,11,alpha100_IR,0.6850,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row12/alpha10_IC->v3/csi1000_mlp/row12/alpha10_IC,csi1000_mlp,same_table_cell_ordinal,12,alpha10_IC,0.0465,12,alpha10_IC,0.0465,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row12/alpha10_RankIC->v3/csi1000_mlp/row12/alpha10_RankIC,csi1000_mlp,same_table_cell_ordinal,12,alpha10_RankIC,0.0440,12,alpha10_RankIC,0.0440,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row12/alpha10_AR->v3/csi1000_mlp/row12/alpha10_AR,csi1000_mlp,same_table_cell_ordinal,12,alpha10_AR,0.1176,12,alpha10_AR,0.1176,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row12/alpha10_IR->v3/csi1000_mlp/row12/alpha10_IR,csi1000_mlp,same_table_cell_ordinal,12,alpha10_IR,1.2683,12,alpha10_IR,1.2683,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row12/alpha50_IC->v3/csi1000_mlp/row12/alpha50_IC,csi1000_mlp,same_table_cell_ordinal,12,alpha50_IC,0.0662,12,alpha50_IC,0.0662,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row12/alpha50_RankIC->v3/csi1000_mlp/row12/alpha50_RankIC,csi1000_mlp,same_table_cell_ordinal,12,alpha50_RankIC,0.0620,12,alpha50_RankIC,0.0620,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row12/alpha50_AR->v3/csi1000_mlp/row12/alpha50_AR,csi1000_mlp,same_table_cell_ordinal,12,alpha50_AR,0.1345,12,alpha50_AR,0.1345,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row12/alpha50_IR->v3/csi1000_mlp/row12/alpha50_IR,csi1000_mlp,same_table_cell_ordinal,12,alpha50_IR,1.3550,12,alpha50_IR,1.3550,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row12/alpha100_IC->v3/csi1000_mlp/row12/alpha100_IC,csi1000_mlp,same_table_cell_ordinal,12,alpha100_IC,0.0698,12,alpha100_IC,0.0698,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row12/alpha100_RankIC->v3/csi1000_mlp/row12/alpha100_RankIC,csi1000_mlp,same_table_cell_ordinal,12,alpha100_RankIC,0.0615,12,alpha100_RankIC,0.0615,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row12/alpha100_AR->v3/csi1000_mlp/row12/alpha100_AR,csi1000_mlp,same_table_cell_ordinal,12,alpha100_AR,0.1174,12,alpha100_AR,0.1174,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row12/alpha100_IR->v3/csi1000_mlp/row12/alpha100_IR,csi1000_mlp,same_table_cell_ordinal,12,alpha100_IR,1.4363,12,alpha100_IR,1.4363,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row13/alpha10_IC->v3/csi1000_mlp/row13/alpha10_IC,csi1000_mlp,same_table_cell_ordinal,13,alpha10_IC,0.0466,13,alpha10_IC,0.0466,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row13/alpha10_RankIC->v3/csi1000_mlp/row13/alpha10_RankIC,csi1000_mlp,same_table_cell_ordinal,13,alpha10_RankIC,0.0447,13,alpha10_RankIC,0.0447,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row13/alpha10_AR->v3/csi1000_mlp/row13/alpha10_AR,csi1000_mlp,same_table_cell_ordinal,13,alpha10_AR,0.1322,13,alpha10_AR,0.1322,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row13/alpha10_IR->v3/csi1000_mlp/row13/alpha10_IR,csi1000_mlp,same_table_cell_ordinal,13,alpha10_IR,1.3771,13,alpha10_IR,1.3771,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row13/alpha50_IC->v3/csi1000_mlp/row13/alpha50_IC,csi1000_mlp,same_table_cell_ordinal,13,alpha50_IC,0.0608,13,alpha50_IC,0.0608,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row13/alpha50_RankIC->v3/csi1000_mlp/row13/alpha50_RankIC,csi1000_mlp,same_table_cell_ordinal,13,alpha50_RankIC,0.0556,13,alpha50_RankIC,0.0556,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row13/alpha50_AR->v3/csi1000_mlp/row13/alpha50_AR,csi1000_mlp,same_table_cell_ordinal,13,alpha50_AR,0.1220,13,alpha50_AR,0.1220,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row13/alpha50_IR->v3/csi1000_mlp/row13/alpha50_IR,csi1000_mlp,same_table_cell_ordinal,13,alpha50_IR,1.4510,13,alpha50_IR,1.4510,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row13/alpha100_IC->v3/csi1000_mlp/row13/alpha100_IC,csi1000_mlp,same_table_cell_ordinal,13,alpha100_IC,0.0690,13,alpha100_IC,0.0690,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row13/alpha100_RankIC->v3/csi1000_mlp/row13/alpha100_RankIC,csi1000_mlp,same_table_cell_ordinal,13,alpha100_RankIC,0.0633,13,alpha100_RankIC,0.0633,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row13/alpha100_AR->v3/csi1000_mlp/row13/alpha100_AR,csi1000_mlp,same_table_cell_ordinal,13,alpha100_AR,0.1116,13,alpha100_AR,0.1116,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row13/alpha100_IR->v3/csi1000_mlp/row13/alpha100_IR,csi1000_mlp,same_table_cell_ordinal,13,alpha100_IR,1.2468,13,alpha100_IR,1.2468,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row14/alpha10_IC->v3/csi1000_mlp/row14/alpha10_IC,csi1000_mlp,same_table_cell_ordinal,14,alpha10_IC,0.0532,14,alpha10_IC,0.0532,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row14/alpha10_RankIC->v3/csi1000_mlp/row14/alpha10_RankIC,csi1000_mlp,same_table_cell_ordinal,14,alpha10_RankIC,0.0511,14,alpha10_RankIC,0.0511,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row14/alpha10_AR->v3/csi1000_mlp/row14/alpha10_AR,csi1000_mlp,same_table_cell_ordinal,14,alpha10_AR,0.1224,14,alpha10_AR,0.1224,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row14/alpha10_IR->v3/csi1000_mlp/row14/alpha10_IR,csi1000_mlp,same_table_cell_ordinal,14,alpha10_IR,1.1036,14,alpha10_IR,1.1036,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row14/alpha50_IC->v3/csi1000_mlp/row14/alpha50_IC,csi1000_mlp,same_table_cell_ordinal,14,alpha50_IC,0.0538,14,alpha50_IC,0.0538,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row14/alpha50_RankIC->v3/csi1000_mlp/row14/alpha50_RankIC,csi1000_mlp,same_table_cell_ordinal,14,alpha50_RankIC,0.0519,14,alpha50_RankIC,0.0519,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row14/alpha50_AR->v3/csi1000_mlp/row14/alpha50_AR,csi1000_mlp,same_table_cell_ordinal,14,alpha50_AR,0.1374,14,alpha50_AR,0.1374,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row14/alpha50_IR->v3/csi1000_mlp/row14/alpha50_IR,csi1000_mlp,same_table_cell_ordinal,14,alpha50_IR,1.2472,14,alpha50_IR,1.2472,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row14/alpha100_IC->v3/csi1000_mlp/row14/alpha100_IC,csi1000_mlp,same_table_cell_ordinal,14,alpha100_IC,0.0571,14,alpha100_IC,0.0571,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row14/alpha100_RankIC->v3/csi1000_mlp/row14/alpha100_RankIC,csi1000_mlp,same_table_cell_ordinal,14,alpha100_RankIC,0.0530,14,alpha100_RankIC,0.0530,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row14/alpha100_AR->v3/csi1000_mlp/row14/alpha100_AR,csi1000_mlp,same_table_cell_ordinal,14,alpha100_AR,0.1327,14,alpha100_AR,0.1327,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row14/alpha100_IR->v3/csi1000_mlp/row14/alpha100_IR,csi1000_mlp,same_table_cell_ordinal,14,alpha100_IR,1.2086,14,alpha100_IR,1.2086,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row15/alpha10_IC->v3/csi1000_mlp/row15/alpha10_IC,csi1000_mlp,same_table_cell_ordinal,15,alpha10_IC,0.0514,15,alpha10_IC,0.0514,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row15/alpha10_RankIC->v3/csi1000_mlp/row15/alpha10_RankIC,csi1000_mlp,same_table_cell_ordinal,15,alpha10_RankIC,0.0491,15,alpha10_RankIC,0.0491,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row15/alpha10_AR->v3/csi1000_mlp/row15/alpha10_AR,csi1000_mlp,same_table_cell_ordinal,15,alpha10_AR,0.1799,15,alpha10_AR,0.1799,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi1000_mlp/row15/alpha10_IR->v3/csi1000_mlp/row15/alpha10_IR,csi1000_mlp,same_table_cell_ordinal,15,alpha10_IR,1.8021,15,alpha10_IR,1.8021,True,False,False,unchanged_between_v1_v3,False
